,unique_id,title,authors,pub_year,journal,study_site,moisture_type_DELETE?,moisture_type_consistent,moisture_units,moisture_open,moisture_forest,measurement_depth_DELETE?,Depth_lowerRange,Depth_upperRange,Average_Depth,Depth_Units,mat_deg_c,map_mm,Lat_degrees,Lat_Minutes,Lat_Seconds,Direction.Lat,Lat_Coordinates,Long_degrees,Long_Minutes,Long_Seconds,Direction.Long,Long_Coordinates,Date,Year,Month,Day,Season,Timing_notes,Soil _type,Soil_texture,soil_clay_%,soil_sand_%,soil_silt_%,Soil notes,forest_type,forest_type_standardized,forest_dbh,forest_dbh_units,forest_basal_area,forest_basal_area_units,canopy_height,canopy_height_units,canopy_cover,canopy_cover_units,canopy_estimate_method,LAI,LAI_units,stem_density,stem_density_units,stand_density,stand_density_units,canopy_gap,canopy_gap_units,forest_structure_notes,open_type,datapoint.num,rr
546,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.222233,0.204324,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-06,2011,7,6,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,546,-0.084019412
547,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.22066,0.200359,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-07,2011,7,7,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,547,-0.096512298
548,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.214537,0.195413,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-08,2011,7,8,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,548,-0.09336695
549,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.237955,0.211489,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-09,2011,7,9,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,549,-0.117908592
550,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.229686,0.213771,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-10,2011,7,10,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,550,-0.07180781
551,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.224552,0.208105,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-11,2011,7,11,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,551,-0.076064546
552,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.246487,0.213303,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-12,2011,7,12,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,552,-0.144595564
553,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.239776,0.21932,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-13,2011,7,13,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,553,-0.089173304
554,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.230474,0.210662,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-14,2011,7,14,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,554,-0.089883104
555,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.220335,0.200242,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-15,2011,7,15,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,555,-0.09562248
556,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.209745,0.196055,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-16,2011,7,16,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,556,-0.067497275
557,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.202926,0.191047,5 cm,5,NA,5,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-17,2011,7,17,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,557,-0.060321909
558,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.197847,0.182513,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-18,2011,7,18,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,558,-0.080672601
559,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.233732,0.25666,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-16,2011,6,16,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,559,0.093577092
560,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.230854,0.253324,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-17,2011,6,17,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,560,0.092883826
561,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.227898,0.25041,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-18,2011,6,18,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,561,0.094201414
562,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.225132,0.246465,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-19,2011,6,19,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,562,0.090533099
563,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.221802,0.24163,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-20,2011,6,20,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,563,0.085622539
564,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.218457,0.236828,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-21,2011,6,21,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,564,0.08074494
565,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.21661,0.234214,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-22,2011,6,22,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,565,0.078136726
566,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.214362,0.229837,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-23,2011,6,23,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,566,0.069704187
567,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.212036,0.22564,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-24,2011,6,24,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,567,0.062184737
568,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.209304,0.219163,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-25,2011,6,25,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,568,0.046028005
569,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.206247,0.212733,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-26,2011,6,26,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,569,0.030963379
570,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.201664,0.20764,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-27,2011,6,27,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,570,0.029202865
571,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.195385,0.204532,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-28,2011,6,28,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,571,0.045752471
572,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.198384,0.201279,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-29,2011,6,29,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,572,0.014487459
573,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.195525,0.19884,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-06-30,2011,6,30,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,573,0.016812233
574,20,Estimation of CO2 effluxes from suburban forest floor and grass using a process-based model,"Chun, J.A.; Szlavecz, K.; Bernard, M.; Ferrer, D.; Hom, J.; Saliendra, N.",2014,Atmospheric Environment,Cub Hilll,Volumetric Water Content,VSWC,m^3/ m^3,0.193266,0.196501,10 cm,10,NA,10,cm,NA,NA,NA,NA,NA,N,39,NA,NA,NA,W,-76.5,2011-07-01,2011,7,1,NA,NA,NA,clay loam,32.05,34,33.95,"Averaged percentages across all plots. Soil organic carbon (SOC) contents at the first soil layer were approximately 123.7 and 73.7 mg g−1, for the forest and grass sites, respectively. The overall sand fraction at the forest site (about 43.5%) was higher than that at the grass site (about 24.5%), while the overall silt fraction at the grass site was higher (about 40.6%) than that at the forest site (about 27.3%).",mixed deciduous forest,deciduous,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,grassland,574,0.016600042
